"Index","AvgRating","GameName","GameRank","GeekRating","ListPrice","NumVoters","RankCategory"
2146,5.33,"You've Been Sentenced!",15868,5.467,24.99,223,4
2147,5.36,"Change Horses",15878,5.466,44.79,415,4
2148,4.95,"Scene It? Squabble",15881,5.466,34.99,74,4
2149,4.58,"Skip-Bo Dice Game",15883,5.466,9.99,44,4
2150,5.34,"Gone Fishing!",15898,5.465,24.99,308,4
2151,5.44,"Alibi",15932,5.464,15,656,4
2152,4.84,"The Tower of Mystery",15943,5.464,39.95,42,4
2153,4.2,"Star Wars Trivia Game",15948,5.464,19.99,40,4
2154,5.42,"UNO Stacko",15965,5.463,9.99,492,4
2155,5.51,"Farkle",15968,5.463,21.95,1788,4
2156,4.96,"Jenga Max",15981,5.463,21.99,86,4
2157,5.08,"Watch Ya' Mouth",15986,5.463,19.99,117,4
2158,4.46,"Downton Abbey: The Board Game",16037,5.461,49.99,40,4
2159,4.52,"Cashflow for Kids",16041,5.461,59.99,47,4
2160,5.21,"Cthulhu Rising",16058,5.46,19.95,191,4
2161,5.43,"Pictureka!",16077,5.459,22.99,869,4
2162,5.29,"Win, Lose or Draw",16100,5.459,69.99,222,4
2163,4.58,"Unusual Suspects",16110,5.458,11.99,56,4
2164,5.36,"Monopoly: Star Wars Saga Edition",16136,5.457,29.99,327,4
2165,5.13,"Monopoly Revolution",16172,5.455,39.99,122,4
2166,4.4,"Tomb of Doom",16183,5.455,24.99,51,4
2167,4.76,"The Hunger Games: Jabberjay Card Game",16187,5.455,8.99,71,4
2168,5.18,"The Princess Bride: Storming the Castle",16408,5.442,24.99,242,4
2169,5.25,"Conquest of Pangea",16420,5.44,39.99,285,4
2170,5.42,"Before I Kill You, Mister Spy...",16423,5.44,15,1182,4
2171,4.85,"Railways Express",16428,5.44,39.99,117,4
2172,4.88,"Storm the Castle!",16439,5.439,59.99,132,4
2173,5.3,"Oh Snap!",16441,5.439,18.99,532,4
2174,5.07,"Sorry! with Fire & Ice Power-ups",16472,5.437,12.99,184,4
2175,5.32,"ZombieTown",16492,5.435,20.38,422,4
2176,5.25,"Iceberg Seals",16501,5.434,25.99,420,4
2177,5.15,"Amber",16513,5.432,22.99,232,4
2178,4.66,"Star Wars R2-D2 is in Trouble",16538,5.431,18.99,112,4
2179,5.1,"Partini",16540,5.431,31.99,242,4
2180,5.36,"SPANC: Space Pirate Amazon Ninja Catgirls",16550,5.43,24.95,483,4
2181,5.28,"Cranium Cadoo",16582,5.425,19.99,540,4
2182,4.95,"TKO",16587,5.424,6.99,185,4
2183,5.29,"The Kids of Catan",16607,5.421,59.99,641,4
2184,5.08,"Wit's End",16624,5.42,34.99,232,4
2185,5.2,"Flinch",16628,5.419,10,377,4
2186,5.35,"Evil Baby Orphanage",16635,5.418,18,603,4
2187,5.18,"Pie Face",16639,5.416,19.99,345,4
2188,5.37,"Nine Men's Morris",16648,5.414,34.99,1096,4
2189,5.45,"Dominoes",16651,5.413,14.99,5090,4
2190,3.23,"The Hobbit: An Unexpected Journey – Adventure Board Game",16652,5.413,29.99,57,4
2191,5.39,"Monopoly: The Lord of the Rings Trilogy Edition",16663,5.411,9.99,763,4
2192,5.17,"Monopoly: Disney",16664,5.411,29.99,412,4
2193,5.35,"Smart Ass",16674,5.409,24.99,980,4
2194,5.07,"What's Yours Like?",16677,5.408,29.99,329,4
2195,2.62,"Twilight: The Board Game",16685,5.407,19.99,42,4
2196,5.31,"Cranium Zigity",16687,5.407,9.99,853,4
2197,5.07,"The Sneaky Snacky Squirrel Game",16688,5.407,21.99,292,4
2198,5.41,"UNO Attack!",16692,5.406,24.99,1107,4
2199,5.26,"Jim Henson's Labyrinth: The Board Game",16700,5.404,50,454,4
2200,4.36,"Tetris: The Card Game",16709,5.402,9.99,105,4
2201,4.83,"Archer: The Danger Zone! Board Game",16716,5.4,39.99,199,4
2202,3.81,"The Big Bang Theory: Rock! Paper! Scissors! Lizard! Spock! Dice Game",16728,5.397,7.99,77,4
2203,4.71,"Happy Families",16743,5.392,11.99,187,4
2204,5.27,"Game of Thrones: Westeros Intrigue",16747,5.391,9.95,965,4
2205,4.97,"Halo Interactive Strategy Game",16749,5.391,49.99,221,4
2206,4.95,"The Prince: The Struggle of House Borgia",16755,5.39,34.99,267,4
2207,4.3,"Hidden Conflict",16776,5.383,19.99,129,4
2208,4.83,"Crocodile Dentist",16780,5.382,15.99,263,4
2209,5.49,"Killer Bunnies and the Quest for the Magic Carrot",16788,5.378,30,5191,4
2210,5.25,"Dread Pirate",16796,5.372,49.99,880,4
2211,4.5,"Po-Ke-No",16805,5.368,10.03,171,4
2212,4.4,"Toss Across",16813,5.365,19.99,163,4
2213,5.4,"Skip-Bo",16821,5.361,7.99,4820,4
2214,5.23,"The Hobbit Card Game",16826,5.359,9.95,1206,4
2215,5.19,"Monopoly: The Simpsons",16827,5.358,39.99,607,4
2216,4.94,"Anasazi",16829,5.358,14.99,419,4
2217,5.25,"Tribond",16833,5.355,24.99,1130,4
2218,4.03,"Pirateology: The Game",16836,5.353,36.99,132,4
2219,4.71,"Dante's Inferno",16844,5.346,29.99,286,4
2220,4.65,"Star Wars: Jedi Unleashed",16849,5.341,44.99,279,4
2221,2.22,"24 DVD Board Game",16850,5.341,29.99,66,4
2222,5.28,"Monopoly: Deluxe Edition",16852,5.34,22.99,1048,4
2223,5.29,"Tri-Ominos",16855,5.338,25,1902,4
2224,5.06,"Are You the Traitor?",16859,5.334,15,680,4
2225,4.54,"Fallen City of Karez",16861,5.334,69.95,277,4
2226,3.33,"Battle of the Sexes Card Game",16862,5.333,4.99,108,4
2227,4.89,"Feed the Kitty",16867,5.332,14.99,402,4
2228,4.59,"Go to the Head of the Class",16868,5.332,12.99,279,4
2229,5.09,"The Walking Dead Board Game",16872,5.331,39.99,554,4
2230,3.28,"Bunco Party",16873,5.329,18.95,105,4
2231,5.07,"The Haunting House",16874,5.329,22.99,704,4
2232,5.21,"Trivial Pursuit: 20th Anniversary Edition",16875,5.329,59.99,1164,4
2233,4.99,"Warriors",16877,5.326,19.99,581,4
2234,5.31,"Quelf",16881,5.321,19.99,2258,4
2235,5.32,"Pass the Pigs",16882,5.315,12.99,4590,4
2236,4.22,"Tom Clancy's Politika",16886,5.314,49.99,203,4
2237,4.35,"Ants in the Pants",16893,5.308,11.99,259,4
2238,4.28,"Pretty Pretty Princess",16897,5.301,9.99,229,4
2239,4.46,"Don't Wake Daddy",16899,5.298,17.99,295,1
